month,label,entry_policy,stop_policy,delta_vs_control_r,dollars_at_50_max_case_risk,expectancy_per_filled_case_r,expectancy_per_population_case_r,filled_cases,flat_cases,gross_negative_r,gross_positive_r,losing_cases,maximum_drawdown_r,median_stop_distance_ratio_to_control,net_r,no_fill_cases,original_positive_cases,original_positive_converted_to_loss,original_positive_retained,original_positive_unfilled,population,profit_factor,retest_filled_cases,retest_opportunity_cases,stop_disposition_cases,stop_fallbacks,stop_replacements,target_disposition_cases,time_exit_disposition_cases,win_rate_filled,winning_cases,outcome_counts_json
2023_11,November 2023,CONFIRMED_25_75_RETEST_SPLIT,M5_LATEST_CONFIRMED_OPPOSING_SWING_ELSE_CONTROL,-1.347608471133423,-517.3950140666325,-0.13438831534198248,-0.13438831534198248,77,0,-41.75,31.40209971866735,53,10.87437157747219,0.5825166112956925,-10.34790028133265,0,37,13,24,0,77,0.7521461010459246,55,55,53,2,75,23,1,0.3116883116883117,24,"{""SPLIT_CONTROL_STOP_NO_RETEST"":15,""SPLIT_CONTROL_TARGET_NO_RETEST"":7,""SPLIT_STOP_STOP"":38,""SPLIT_TARGET_TARGET"":16,""SPLIT_TIME_EXIT_TIME_EXIT"":1}"
2023_11,November 2023,CONFIRMED_25_75_RETEST_SPLIT,M15_LATEST_CONFIRMED_OPPOSING_SWING_ELSE_CONTROL,10.282971767702083,64.13399787514282,0.016658181266270864,0.016658181266270864,77,0,-34.42305424116802,35.70573419867089,44,9.214165135325194,0.8304544498211579,1.2826799575028565,0,37,4,33,0,77,1.0372622356086247,55,55,43,22,55,31,3,0.42857142857142855,33,"{""SPLIT_CONTROL_STOP_NO_RETEST"":12,""SPLIT_CONTROL_TARGET_NO_RETEST"":9,""SPLIT_CONTROL_TIME_EXIT_NO_RETEST"":1,""SPLIT_STOP_STOP"":31,""SPLIT_TARGET_TARGET"":22,""SPLIT_TIME_EXIT_TIME_EXIT"":2}"
2023_11,November 2023,CONFIRMED_25_75_RETEST_SPLIT,H1_SOURCE_SWING_BUFFERED_ELSE_CONTROL,8.420725554173432,-28.97831280128979,-0.007526834493841504,-0.007526834493841504,77,0,-30.423054241168018,29.84348798514223,40,7.996029636321329,1.0,-0.5795662560257958,0,37,0,37,0,77,0.9809497675206611,55,55,39,69,8,35,3,0.4805194805194805,37,"{""SPLIT_CONTROL_STOP_NO_RETEST"":12,""SPLIT_CONTROL_TARGET_NO_RETEST"":9,""SPLIT_CONTROL_TIME_EXIT_NO_RETEST"":1,""SPLIT_STOP_STOP"":27,""SPLIT_TARGET_TARGET"":26,""SPLIT_TIME_EXIT_TIME_EXIT"":2}"
2023_12,December 2023,CONTROL_NEXT_M1_OPEN,CONTROL_V2_FILLED_STOP,0.0,49.066788395385515,0.013442955724763155,0.013442955724763155,73,0,-33.40694789081883,34.388283658726536,34,9.750902747610727,1.0,0.9813357679077104,0,39,0,39,0,73,1.0293751997672738,0,48,33,0,0,38,2,0.5342465753424658,39,"{""STOP"":33,""TARGET"":38,""TIME_EXIT"":2}"
2023_12,December 2023,CONTROL_NEXT_M1_OPEN,M5_LATEST_CONFIRMED_OPPOSING_SWING_ELSE_CONTROL,1.5213351289446213,125.13354484261659,0.034283162970579886,0.034283162970579886,73,0,-44.0,46.50267089685233,44,18.03619400205651,0.5061172161172296,2.5026708968523317,0,39,10,29,0,73,1.056878884019371,0,48,44,4,69,28,1,0.3972602739726027,29,"{""STOP"":44,""TARGET"":28,""TIME_EXIT"":1}"
2023_12,December 2023,CONTROL_NEXT_M1_OPEN,M15_LATEST_CONFIRMED_OPPOSING_SWING_ELSE_CONTROL,7.701175654639135,434.12557112734225,0.11893851263762802,0.11893851263762802,73,0,-38.0,46.68251142254684,38,11.104058520692533,0.7103715170279915,8.682511422546845,0,39,4,35,0,73,1.228487142698601,0,48,38,17,56,34,1,0.4794520547945205,35,"{""STOP"":38,""TARGET"":34,""TIME_EXIT"":1}"
2023_12,December 2023,CONTROL_NEXT_M1_OPEN,H1_SOURCE_SWING_BUFFERED_ELSE_CONTROL,-0.6734128248710152,15.396147151834763,0.00421812250735199,0.00421812250735199,73,0,-34.40694789081883,34.71487083385552,35,10.602681798126563,1.0,0.30792294303669526,0,39,1,38,0,73,1.0089494407935806,0,48,34,65,8,37,2,0.5205479452054794,38,"{""STOP"":34,""TARGET"":37,""TIME_EXIT"":2}"
2023_12,December 2023,M5_BROKEN_CONTROL_FIRST_RETEST,CONTROL_V2_FILLED_STOP,-2.8545722755237533,-93.66182538080214,-0.039025760575334224,-0.025660774076932093,48,25,-24.38874680306904,22.515510295452998,25,13.287843813332135,1.0,-1.8732365076160429,25,39,0,23,16,73,0.9231925886663305,48,48,24,0,0,23,1,0.4791666666666667,23,"{""NO_FILL"":25,""STOP"":24,""TARGET"":23,""TIME_EXIT"":1}"
2023_12,December 2023,M5_BROKEN_CONTROL_FIRST_RETEST,M5_LATEST_CONFIRMED_OPPOSING_SWING_ELSE_CONTROL,-7.700384226563596,-335.95242293279426,-0.13998017622199763,-0.09204175970761487,48,25,-34.0,27.280951541344113,34,14.758041318272445,0.5061172161172296,-6.719048458655886,25,39,9,14,16,73,0.8023809276865915,48,48,34,4,69,14,0,0.2916666666666667,14,"{""NO_FILL"":25,""STOP"":34,""TARGET"":14}"
2023_12,December 2023,M5_BROKEN_CONTROL_FIRST_RETEST,M15_LATEST_CONFIRMED_OPPOSING_SWING_ELSE_CONTROL,-1.5521782803469146,-28.542125621960214,-0.011892552342483423,-0.00781976044437266,48,25,-28.0,27.42915748756079,28,13.423516719028413,0.7103715170279915,-0.5708425124392043,25,39,3,20,16,73,0.9796127674128854,48,48,28,17,56,20,0,0.4166666666666667,20,"{""NO_FILL"":25,""STOP"":28,""TARGET"":20}"
2023_12,December 2023,M5_BROKEN_CONTROL_FIRST_RETEST,H1_SOURCE_SWING_BUFFERED_ELSE_CONTROL,-2.370993406866934,-69.48288194796118,-0.02895120081165049,-0.019036406013140047,48,25,-24.38874680306904,22.99908916410982,25,12.804264944675316,1.0,-1.3896576389592235,25,39,0,23,16,73,0.9430205393421711,48,48,24,65,8,23,1,0.4791666666666667,23,"{""NO_FILL"":25,""STOP"":24,""TARGET"":23,""TIME_EXIT"":1}"
2023_12,December 2023,CONFIRMED_25_75_RETEST_SPLIT,CONTROL_V2_FILLED_STOP,-2.140929206642815,-57.97967193675524,-0.015884841626508286,-0.015884841626508286,73,0,-26.643297075006487,25.48370363627138,34,11.741429359087217,1.0,-1.1595934387351048,0,39,0,39,0,73,0.956477104336201,48,48,33,0,0,38,2,0.5342465753424658,39,"{""SPLIT_CONTROL_STOP_NO_RETEST"":9,""SPLIT_CONTROL_TARGET_NO_RETEST"":15,""SPLIT_CONTROL_TIME_EXIT_NO_RETEST"":1,""SPLIT_STOP_STOP"":24,""SPLIT_TARGET_TARGET"":23,""SPLIT_TIME_EXIT_TIME_EXIT"":1}"
2023_12,December 2023,CONFIRMED_25_75_RETEST_SPLIT,M5_LATEST_CONFIRMED_OPPOSING_SWING_ELSE_CONTROL,-5.394954387686544,-220.68093098894167,-0.06046052903806621,-0.06046052903806621,73,0,-36.5,32.08638138022117,44,15.428641479076049,0.5061172161172296,-4.413618619778833,0,39,10,29,0,73,0.8790789419238677,48,48,44,4,69,28,1,0.3972602739726027,29,"{""SPLIT_CONTROL_STOP_NO_RETEST"":10,""SPLIT_CONTROL_TARGET_NO_RETEST"":14,""SPLIT_CONTROL_TIME_EXIT_NO_RETEST"":1,""SPLIT_STOP_STOP"":34,""SPLIT_TARGET_TARGET"":14}"
2023_12,December 2023,CONFIRMED_25_75_RETEST_SPLIT,M15_LATEST_CONFIRMED_OPPOSING_SWING_ELSE_CONTROL,0.7611602033995972,87.12479856536538,0.023869807826127503,0.023869807826127503,73,0,-30.5,32.24249597130731,38,11.677034418407239,0.7103715170279915,1.7424959713073076,0,39,4,35,0,73,1.0571310154526985,48,48,38,17,56,34,1,0.4794520547945205,35,"{""SPLIT_CONTROL_STOP_NO_RETEST"":10,""SPLIT_CONTROL_TARGET_NO_RETEST"":14,""SPLIT_CONTROL_TIME_EXIT_NO_RETEST"":1,""SPLIT_STOP_STOP"":28,""SPLIT_TARGET_TARGET"":20}"
2023_12,December 2023,CONFIRMED_25_75_RETEST_SPLIT,H1_SOURCE_SWING_BUFFERED_ELSE_CONTROL,-1.946598261367955,-48.26312467301223,-0.01322277388301705,-0.01322277388301705,73,0,-26.893297075006487,25.928034581546243,35,11.591689970223563,1.0,-0.9652624934602446,0,39,1,38,0,73,0.9641076923083068,48,48,34,65,8,37,2,0.5205479452054794,38,"{""SPLIT_CONTROL_STOP_NO_RETEST"":10,""SPLIT_CONTROL_TARGET_NO_RETEST"":14,""SPLIT_CONTROL_TIME_EXIT_NO_RETEST"":1,""SPLIT_STOP_STOP"":24,""SPLIT_TARGET_TARGET"":23,""SPLIT_TIME_EXIT_TIME_EXIT"":1}"
2024_01,January 2024,CONTROL_NEXT_M1_OPEN,CONTROL_V2_FILLED_STOP,0.0,240.04910401631213,0.07165644896009318,0.07165644896009318,67,0,-33.0,37.80098208032624,33,8.120849508598491,1.0,4.800982080326243,0,34,0,34,0,67,1.1454843054644317,0,41,33,0,0,34,0,0.5074626865671642,34,"{""STOP"":33,""TARGET"":34}"
2024_01,January 2024,CONTROL_NEXT_M1_OPEN,M5_LATEST_CONFIRMED_OPPOSING_SWING_ELSE_CONTROL,9.82470700685517,731.2844543590707,0.2182938669728569,0.2182938669728569,67,0,-41.0,55.62568908718139,41,9.487424086113469,0.5096176242236091,14.625689087181414,0,34,8,26,0,67,1.356724124077595,0,41,41,4,63,26,0,0.3880597014925373,26,"{""STOP"":41,""TARGET"":26}"
2024_01,January 2024,CONTROL_NEXT_M1_OPEN,M15_LATEST_CONFIRMED_OPPOSING_SWING_ELSE_CONTROL,4.838137199976105,481.9559640151174,0.14386745194481115,0.14386745194481115,67,0,-37.0,46.63911928030233,37,9.753408681582119,0.7596044726302107,9.639119280302348,0,34,4,30,0,67,1.2605167373054684,0,41,37,14,53,30,0,0.44776119402985076,30,"{""STOP"":37,""TARGET"":30}"
2024_01,January 2024,CONTROL_NEXT_M1_OPEN,H1_SOURCE_SWING_BUFFERED_ELSE_CONTROL,0.777741187431559,278.9361633878901,0.0832645263844448,0.0832645263844448,67,0,-33.0,38.578723267757795,33,8.016266204872252,1.0,5.578723267757802,0,34,0,34,0,67,1.1690522202350846,0,41,33,62,5,34,0,0.5074626865671642,34,"{""STOP"":33,""TARGET"":34}"
2024_01,January 2024,M5_BROKEN_CONTROL_FIRST_RETEST,CONTROL_V2_FILLED_STOP,-5.880081450978144,-53.954968532595046,-0.026319496845168315,-0.016105960755998523,41,26,-23.0,21.920900629348097,23,13.52322029701866,1.0,-1.079099370651901,26,34,0,18,16,67,0.9530826360586129,41,41,23,0,0,18,0,0.43902439024390244,18,"{""NO_FILL"":26,""STOP"":23,""TARGET"":18}"
2024_01,January 2024,M5_BROKEN_CONTROL_FIRST_RETEST,M5_LATEST_CONFIRMED_OPPOSING_SWING_ELSE_CONTROL,2.0739260914499393,343.7454085888091,0.16768068711649226,0.10261056972800271,41,26,-26.0,32.874908171776184,26,13.985319711904708,0.5096176242236091,6.874908171776182,26,34,3,15,16,67,1.2644195450683147,41,41,26,4,63,15,0,0.36585365853658536,15,"{""NO_FILL"":26,""STOP"":26,""TARGET"":15}"
2024_01,January 2024,M5_BROKEN_CONTROL_FIRST_RETEST,M15_LATEST_CONFIRMED_OPPOSING_SWING_ELSE_CONTROL,2.1769665756093204,348.89743279677816,0.17019386965696495,0.10414848740202333,41,26,-23.0,29.97794865593557,23,13.293949016827135,0.7596044726302107,6.977948655935563,26,34,0,18,16,67,1.3033890719971988,41,41,23,14,53,18,0,0.43902439024390244,18,"{""NO_FILL"":26,""STOP"":23,""TARGET"":18}"
2024_01,January 2024,M5_BROKEN_CONTROL_FIRST_RETEST,H1_SOURCE_SWING_BUFFERED_ELSE_CONTROL,-5.003499529807767,-10.125872474076193,-0.00493944998735424,-0.0030226484997242366,41,26,-23.0,22.797482550518474,23,13.52322029701866,1.0,-0.20251744948152384,26,34,0,18,16,67,0.9911948935008033,41,41,23,62,5,18,0,0.43902439024390244,18,"{""NO_FILL"":26,""STOP"":23,""TARGET"":18}"
2024_01,January 2024,CONFIRMED_25_75_RETEST_SPLIT,CONTROL_V2_FILLED_STOP,-4.410061088233608,19.546049604631772,0.00583464167302441,0.00583464167302441,67,0,-25.5,25.890920992092635,33,12.146481773982059,1.0,0.3909209920926355,0,34,0,34,0,67,1.015330234984025,41,41,33,0,0,34,0,0.5074626865671642,34,"{""SPLIT_CONTROL_STOP_NO_RETEST"":10,""SPLIT_CONTROL_TARGET_NO_RETEST"":16,""SPLIT_STOP_STOP"":23,""SPLIT_TARGET_TARGET"":18}"
2024_01,January 2024,CONFIRMED_25_75_RETEST_SPLIT,M5_LATEST_CONFIRMED_OPPOSING_SWING_ELSE_CONTROL,4.0116213203012485,440.6301700313746,0.1315313940392163,0.1315313940392163,67,0,-29.75,38.562603400627495,41,10.058235697349824,0.5096176242236091,8.812603400627491,0,34,8,26,0,67,1.2962219630463023,41,41,41,4,63,26,0,0.3880597014925373,26,"{""SPLIT_CONTROL_STOP_NO_RETEST"":15,""SPLIT_CONTROL_TARGET_NO_RETEST"":11,""SPLIT_STOP_STOP"":26,""SPLIT_TARGET_TARGET"":15}"
2024_01,January 2024,CONFIRMED_25_75_RETEST_SPLIT,M15_LATEST_CONFIRMED_OPPOSING_SWING_ELSE_CONTROL,2.8422592317010142,382.1620656013629,0.11407822853772026,0.11407822853772026,67,0,-26.5,34.14324131202725,37,11.792314126649288,0.7596044726302107,7.643241312027257,0,34,4,30,0,67,1.2884242004538584,41,41,37,14,53,30,0,0.44776119402985076,30,"{""SPLIT_CONTROL_STOP_NO_RETEST"":14,""SPLIT_CONTROL_TARGET_NO_RETEST"":12,""SPLIT_STOP_STOP"":23,""SPLIT_TARGET_TARGET"":18}"
2024_01,January 2024,CONFIRMED_25_75_RETEST_SPLIT,H1_SOURCE_SWING_BUFFERED_ELSE_CONTROL,-3.5581893504979343,62.139636491415416,0.018549145221318036,0.018549145221318036,67,0,-25.5,26.742792729828306,33,12.146481773982057,1.0,1.2427927298283084,0,34,0,34,0,67,1.0487369697971884,41,41,33,62,5,34,0,0.5074626865671642,34,"{""SPLIT_CONTROL_STOP_NO_RETEST"":10,""SPLIT_CONTROL_TARGET_NO_RETEST"":16,""SPLIT_STOP_STOP"":23,""SPLIT_TARGET_TARGET"":18}"
2024_02,February 2024,CONTROL_NEXT_M1_OPEN,CONTROL_V2_FILLED_STOP,0.0,-380.3943777677774,-0.10280929128858848,-0.10280929128858848,74,0,-36.116154873164206,28.50826731780866,37,13.323102809345794,1.0,-7.607887555355548,0,37,0,37,0,74,0.7893494592081141,0,40,36,0,0,37,1,0.5,37,"{""STOP"":36,""TARGET"":37,""TIME_EXIT"":1}"
2024_02,February 2024,CONTROL_NEXT_M1_OPEN,M5_LATEST_CONFIRMED_OPPOSING_SWING_ELSE_CONTROL,3.614144693746245,-199.68714308046515,-0.05396949812985545,-0.05396949812985545,74,0,-45.0,41.00625713839068,45,19.093844276332824,0.4679628574242857,-3.993742861609303,0,37,8,29,0,74,0.911250158630904,0,40,45,2,72,29,0,0.3918918918918919,29,"{""STOP"":45,""TARGET"":29}"
2024_02,February 2024,CONTROL_NEXT_M1_OPEN,M15_LATEST_CONFIRMED_OPPOSING_SWING_ELSE_CONTROL,4.462374830576936,-157.27563623893062,-0.04250692871322449,-0.04250692871322449,74,0,-38.23414071510955,35.088627990330934,39,13.33118044903004,0.895687905844216,-3.1455127247786123,0,37,2,35,0,74,0.9177302623794666,0,40,38,23,51,35,1,0.47297297297297297,35,"{""STOP"":38,""TARGET"":35,""TIME_EXIT"":1}"
2024_02,February 2024,CONTROL_NEXT_M1_OPEN,H1_SOURCE_SWING_BUFFERED_ELSE_CONTROL,0.6017845247861482,-350.30515152847,-0.09467706798066756,-0.09467706798066756,74,0,-36.116154873164206,29.110051842594807,37,12.861356173071464,1.0,-7.0061030305694,0,37,0,37,0,74,0.8060119341282584,0,40,36,66,8,37,1,0.5,37,"{""STOP"":36,""TARGET"":37,""TIME_EXIT"":1}"
2024_02,February 2024,M5_BROKEN_CONTROL_FIRST_RETEST,CONTROL_V2_FILLED_STOP,5.3423362235381955,-113.27756659086762,-0.056638783295433814,-0.03061555853807233,40,34,-21.105405405405403,18.83985407358805,22,8.727807406370017,1.0,-2.2655513318173526,34,37,0,18,19,74,0.8926553985436777,40,40,21,0,0,18,1,0.45,18,"{""NO_FILL"":34,""STOP"":21,""TARGET"":18,""TIME_EXIT"":1}"
2024_02,February 2024,M5_BROKEN_CONTROL_FIRST_RETEST,M5_LATEST_CONFIRMED_OPPOSING_SWING_ELSE_CONTROL,2.7819359805258177,-241.29757874148652,-0.12064878937074326,-0.06521556182202339,40,34,-29.0,24.174048425170273,29,13.699774344910045,0.4679628574242857,-4.82595157482973,34,37,7,11,19,74,0.8335878767300094,40,40,29,2,72,11,0,0.275,11,"{""NO_FILL"":34,""STOP"":29,""TARGET"":11}"
2024_02,February 2024,M5_BROKEN_CONTROL_FIRST_RETEST,M15_LATEST_CONFIRMED_OPPOSING_SWING_ELSE_CONTROL,4.63568332345271,-148.61021159514192,-0.07430510579757096,-0.04016492205274106,40,34,-23.21513002364065,20.24292579173781,24,9.178678857910395,0.895687905844216,-2.9722042319028383,34,37,2,16,19,74,0.8719712433711913,40,40,23,23,51,16,1,0.4,16,"{""NO_FILL"":34,""STOP"":23,""TARGET"":16,""TIME_EXIT"":1}"
2024_02,February 2024,M5_BROKEN_CONTROL_FIRST_RETEST,H1_SOURCE_SWING_BUFFERED_ELSE_CONTROL,5.988108315612636,-80.98896198714559,-0.04049448099357279,-0.021888908645174485,40,34,-21.105405405405403,19.48562616566249,22,8.724739015716423,1.0,-1.6197792397429118,34,37,0,18,19,74,0.9232528724926524,40,40,21,66,8,18,1,0.45,18,"{""NO_FILL"":34,""STOP"":21,""TARGET"":18,""TIME_EXIT"":1}"
2024_02,February 2024,CONFIRMED_25_75_RETEST_SPLIT,CONTROL_V2_FILLED_STOP,4.006752167653648,-180.05676938509504,-0.04866399172570136,-0.04866399172570136,74,0,-24.858092772345106,21.256957384643204,37,9.342459803344578,1.0,-3.6011353877019006,0,37,0,37,0,74,0.8551322733935484,40,40,36,0,0,37,1,0.5,37,"{""SPLIT_CONTROL_STOP_NO_RETEST"":15,""SPLIT_CONTROL_TARGET_NO_RETEST"":19,""SPLIT_STOP_STOP"":21,""SPLIT_TARGET_TARGET"":18,""SPLIT_TIME_EXIT_TIME_EXIT"":1}"
2024_02,February 2024,CONFIRMED_25_75_RETEST_SPLIT,M5_LATEST_CONFIRMED_OPPOSING_SWING_ELSE_CONTROL,2.9899881588309265,-230.8949698262311,-0.062404045898981374,-0.062404045898981374,74,0,-33.0,28.38210060347538,45,14.146273366319182,0.4679628574242857,-4.617899396524622,0,37,8,29,0,74,0.8600636546507691,40,40,45,2,72,29,0,0.3918918918918919,29,"{""SPLIT_CONTROL_STOP_NO_RETEST"":16,""SPLIT_CONTROL_TARGET_NO_RETEST"":18,""SPLIT_STOP_STOP"":29,""SPLIT_TARGET_TARGET"":11}"
2024_02,February 2024,CONFIRMED_25_75_RETEST_SPLIT,M15_LATEST_CONFIRMED_OPPOSING_SWING_ELSE_CONTROL,4.592356200233768,-150.77656775608904,-0.0407504237178619,-0.0407504237178619,74,0,-26.969882696507874,23.954351341386094,39,9.534854473574946,0.895687905844216,-3.0155313551217806,0,37,2,35,0,74,0.8881889332239388,40,40,38,23,51,35,1,0.47297297297297297,35,"{""SPLIT_CONTROL_STOP_NO_RETEST"":15,""SPLIT_CONTROL_TARGET_NO_RETEST"":19,""SPLIT_STOP_STOP"":23,""SPLIT_TARGET_TARGET"":16,""SPLIT_TIME_EXIT_TIME_EXIT"":1}"
2024_02,February 2024,CONFIRMED_25_75_RETEST_SPLIT,H1_SOURCE_SWING_BUFFERED_ELSE_CONTROL,4.641527367906013,-148.31800937247672,-0.04008594847904776,-0.04008594847904776,74,0,-24.858092772345106,21.891732584895568,37,9.157698122193628,1.0,-2.9663601874495344,0,37,0,37,0,74,0.8806682308809449,40,40,36,66,8,37,1,0.5,37,"{""SPLIT_CONTROL_STOP_NO_RETEST"":15,""SPLIT_CONTROL_TARGET_NO_RETEST"":19,""SPLIT_STOP_STOP"":21,""SPLIT_TARGET_TARGET"":18,""SPLIT_TIME_EXIT_TIME_EXIT"":1}"
2024_03,March 2024,CONTROL_NEXT_M1_OPEN,CONTROL_V2_FILLED_STOP,0.0,-278.6425932031162,-0.07144681877002979,-0.07144681877002979,78,0,-39.0,33.42714813593768,39,13.403220093712875,1.0,-5.572851864062323,0,39,0,39,0,78,0.8571063624599404,0,49,39,0,0,39,0,0.5,39,"{""STOP"":39,""TARGET"":39}"
2024_03,March 2024,CONTROL_NEXT_M1_OPEN,M5_LATEST_CONFIRMED_OPPOSING_SWING_ELSE_CONTROL,-22.674685086333827,-1412.3768475198074,-0.36214790962046345,-0.36214790962046345,78,0,-57.0,28.75246304960385,57,33.591204302910214,0.5850260233341744,-28.24753695039615,0,39,18,21,0,78,0.5044291763088394,0,49,57,6,72,21,0,0.2692307692307692,21,"{""STOP"":57,""TARGET"":21}"
2024_03,March 2024,CONTROL_NEXT_M1_OPEN,M15_LATEST_CONFIRMED_OPPOSING_SWING_ELSE_CONTROL,-7.125009658360692,-634.8930761211508,-0.1627930964413207,-0.1627930964413207,78,0,-48.0,35.30213847757698,48,18.4224041466472,0.82609236560375,-12.697861522423015,0,39,9,30,0,78,0.7354612182828538,0,49,48,28,50,30,0,0.38461538461538464,30,"{""STOP"":48,""TARGET"":30}"
2024_03,March 2024,CONTROL_NEXT_M1_OPEN,H1_SOURCE_SWING_BUFFERED_ELSE_CONTROL,-1.3064490827071769,-343.965047338475,-0.08819616598422436,-0.08819616598422436,78,0,-40.0,33.1206990532305,40,14.8828739373844,1.0,-6.8793009467695,0,39,1,38,0,78,0.8280174763307626,0,49,40,65,13,38,0,0.48717948717948717,38,"{""STOP"":40,""TARGET"":38}"
2024_03,March 2024,M5_BROKEN_CONTROL_FIRST_RETEST,CONTROL_V2_FILLED_STOP,-2.893817610768589,-423.3334737415456,-0.1727891729557329,-0.10854704454911425,49,29,-29.0,20.533330525169088,29,12.07768496677824,1.0,-8.466669474830912,29,39,0,20,19,78,0.7080458801782444,49,49,29,0,0,20,0,0.40816326530612246,20,"{""NO_FILL"":29,""STOP"":29,""TARGET"":20}"
2024_03,March 2024,M5_BROKEN_CONTROL_FIRST_RETEST,M5_LATEST_CONFIRMED_OPPOSING_SWING_ELSE_CONTROL,-14.79220570106552,-1018.252878256392,-0.4156134196964866,-0.2610904816042031,49,29,-41.0,20.63494243487216,41,23.96779758129487,0.5850260233341744,-20.36505756512784,29,39,12,8,19,78,0.5032912788993209,49,49,41,6,72,8,0,0.16326530612244897,8,"{""NO_FILL"":29,""STOP"":41,""TARGET"":8}"
2024_03,March 2024,M5_BROKEN_CONTROL_FIRST_RETEST,M15_LATEST_CONFIRMED_OPPOSING_SWING_ELSE_CONTROL,-0.7563258267088537,-316.45888453855883,-0.12916689164839137,-0.0811433037278356,49,29,-33.0,26.67082230922882,33,12.053821206881553,0.82609236560375,-6.329177690771177,29,39,4,16,19,78,0.8082067366432977,49,49,33,28,50,16,0,0.32653061224489793,16,"{""NO_FILL"":29,""STOP"":33,""TARGET"":16}"
2024_03,March 2024,M5_BROKEN_CONTROL_FIRST_RETEST,H1_SOURCE_SWING_BUFFERED_ELSE_CONTROL,-4.486060760612346,-502.9456312337334,-0.20528393111580956,-0.12896041826505986,49,29,-30.0,19.941087375325328,30,13.669928116622,1.0,-10.058912624674669,29,39,1,19,19,78,0.6647029125108442,49,49,30,65,13,19,0,0.3877551020408163,19,"{""NO_FILL"":29,""STOP"":30,""TARGET"":19}"
2024_03,March 2024,CONFIRMED_25_75_RETEST_SPLIT,CONTROL_V2_FILLED_STOP,-2.1703632080764415,-387.1607536069382,-0.09927198810434314,-0.09927198810434314,78,0,-31.5,23.756784927861236,39,12.388441685805663,1.0,-7.7432150721387645,0,39,0,39,0,78,0.7541836485035314,49,49,39,0,0,39,0,0.5,39,"{""SPLIT_CONTROL_STOP_NO_RETEST"":10,""SPLIT_CONTROL_TARGET_NO_RETEST"":19,""SPLIT_STOP_STOP"":29,""SPLIT_TARGET_TARGET"":20}"
2024_03,March 2024,CONFIRMED_25_75_RETEST_SPLIT,M5_LATEST_CONFIRMED_OPPOSING_SWING_ELSE_CONTROL,-16.762825547382594,-1116.7838705722459,-0.28635483860826816,-0.28635483860826816,78,0,-45.0,22.664322588555084,57,26.373649261698706,0.5850260233341744,-22.335677411444916,0,39,18,21,0,78,0.5036516130790019,49,49,57,6,72,21,0,0.2692307692307692,21,"{""SPLIT_CONTROL_STOP_NO_RETEST"":16,""SPLIT_CONTROL_TARGET_NO_RETEST"":13,""SPLIT_STOP_STOP"":41,""SPLIT_TARGET_TARGET"":8}"
2024_03,March 2024,CONFIRMED_25_75_RETEST_SPLIT,M15_LATEST_CONFIRMED_OPPOSING_SWING_ELSE_CONTROL,-2.3484967846218154,-396.0674324342069,-0.1015557519062069,-0.1015557519062069,78,0,-36.75,28.828651351315866,48,13.645966941822966,0.82609236560375,-7.9213486486841385,0,39,9,30,0,78,0.7844530979949895,49,49,48,28,50,30,0,0.38461538461538464,30,"{""SPLIT_CONTROL_STOP_NO_RETEST"":15,""SPLIT_CONTROL_TARGET_NO_RETEST"":14,""SPLIT_STOP_STOP"":33,""SPLIT_TARGET_TARGET"":16}"
2024_03,March 2024,CONFIRMED_25_75_RETEST_SPLIT,H1_SOURCE_SWING_BUFFERED_ELSE_CONTROL,-3.6911578411360564,-463.200485259919,-0.11876935519485102,-0.11876935519485102,78,0,-32.5,23.235990294801624,40,13.952537509106364,1.0,-9.26400970519838,0,39,1,38,0,78,0.7149535475323576,49,49,40,65,13,38,0,0.48717948717948717,38,"{""SPLIT_CONTROL_STOP_NO_RETEST"":10,""SPLIT_CONTROL_TARGET_NO_RETEST"":19,""SPLIT_STOP_STOP"":30,""SPLIT_TARGET_TARGET"":19}"
2024_04,April 2024,CONTROL_NEXT_M1_OPEN,CONTROL_V2_FILLED_STOP,0.0,-129.44188126003212,-0.03277009652152712,-0.03277009652152712,79,0,-36.0,33.411162374799346,36,9.025681707755643,1.0,-2.588837625200642,0,43,0,43,0,79,0.9280878437444263,0,47,36,0,0,43,0,0.5443037974683544,43,"{""STOP"":36,""TARGET"":43}"
2024_04,April 2024,CONTROL_NEXT_M1_OPEN,M5_LATEST_CONFIRMED_OPPOSING_SWING_ELSE_CONTROL,4.306109244536426,85.86358096678917,0.021737615434630167,0.021737615434630167,79,0,-44.0,45.71727161933578,44,13.843728519408401,0.507504769386132,1.7172716193357833,0,43,8,35,0,79,1.0390289004394495,0,47,44,3,76,35,0,0.4430379746835443,35,"{""STOP"":44,""TARGET"":35}"
2024_04,April 2024,CONTROL_NEXT_M1_OPEN,M15_LATEST_CONFIRMED_OPPOSING_SWING_ELSE_CONTROL,7.905033160218667,265.8097767509013,0.06729361436731678,0.06729361436731678,79,0,-40.0,45.316195535018025,40,6.599293854764311,0.756574765612581,5.316195535018025,0,43,4,39,0,79,1.1329048883754507,0,47,40,16,63,39,0,0.4936708860759494,39,"{""STOP"":40,""TARGET"":39}"
