control_outcome,control_r,decision_at,direction,entry_at,entry_price,evidence_segment,executed,net_r,outcome,pivot_at,resolution_at,route,stop,target,trade_identity
TARGET,0.45534838076547385,2022-06-24T19:00:00Z,LONG,,,EXPOSED_HISTORICAL_REGRESSION,False,0.0,,2022-06-24T16:00:00Z,,NO_TRADE_TARGET_BEFORE_CONFIRMATION,,1831.76,3aeb5d7cee5a102e76d554ff64f47c3cae4aa6c1d6d916e3aba1c2b042fd0575
STOP,-1.0,2022-06-24T21:00:00Z,SHORT,2022-06-24T22:40:00Z,1825.95,EXPOSED_HISTORICAL_REGRESSION,True,-1.0,STOP,2022-06-24T18:00:00Z,2022-06-27T01:02:00Z,INITIAL_CONFIRMATION_STOP,1831.33,1816.93,4325689d407f5cf745626c7bb278cf154353ff718c2800c5f5ce44b4292f20ab
TARGET,0.45557655954628945,2022-06-27T04:00:00Z,LONG,,,EXPOSED_HISTORICAL_REGRESSION,False,0.0,,2022-06-24T22:00:00Z,,NO_TRADE_TARGET_BEFORE_CONFIRMATION,,1831.33,912d3b67c4f97894c11707c048d3a7c146d8460a0698c4769482bdd361cbc644
STOP,-1.0,2022-06-27T07:00:00Z,SHORT,,,EXPOSED_HISTORICAL_REGRESSION,False,0.0,,2022-06-27T04:00:00Z,,NO_TRADE_LATER_H1_INVALIDATED,,1823.63,b1d95beafaa6877e414fd1257f8e506feb6c553f6daeb9a071918648ecfd36ef
TARGET,3.7698630136987688,2022-06-27T13:00:00Z,SHORT,2022-06-27T13:35:00Z,1837.15,EXPOSED_HISTORICAL_REGRESSION,True,3.4755784061697748,TARGET,2022-06-27T10:00:00Z,2022-06-27T18:01:00Z,INITIAL_CONFIRMATION_TARGET,1841.04,1823.63,5903a70956102873fcba358b130ddf44c4b22d62825b494430dca4a6f0209fb5
STOP,-1.0,2022-06-27T14:00:00Z,LONG,,,EXPOSED_HISTORICAL_REGRESSION,False,0.0,,2022-06-27T11:00:00Z,,NO_TRADE_LATER_H1_INVALIDATED,,1841.04,3d3faf8908802f7626e67cac61d6c4d75d8b1b810a5575d0aeb3a1e01db81246
STOP,-1.0,2022-06-27T21:00:00Z,LONG,2022-06-28T04:15:00Z,1825.31,EXPOSED_HISTORICAL_REGRESSION,True,-1.0,STOP,2022-06-27T18:00:00Z,2022-06-28T14:22:00Z,INITIAL_CONFIRMATION_STOP,1820.73,1841.04,f376b3fa1cb1473692f670d8e021511e70784be437ce305111b2f1d2802641c1
STOP,-1.0,2022-06-27T23:00:00Z,SHORT,2022-06-27T23:25:00Z,1822.15,EXPOSED_HISTORICAL_REGRESSION,True,-1.0,STOP,2022-06-27T20:00:00Z,2022-06-28T09:08:00Z,INITIAL_CONFIRMATION_STOP,1827.06,1820.73,29ac78219ba0dc4a4e737a82bb9817cbdd27ed91a2e54547173998b6816c57ab
TARGET,0.78546712802771,2022-06-28T04:00:00Z,LONG,2022-06-28T04:15:00Z,1825.31,EXPOSED_HISTORICAL_REGRESSION,True,0.5131964809384383,TARGET,2022-06-27T22:00:00Z,2022-06-28T09:08:00Z,INITIAL_CONFIRMATION_TARGET,1821.9,1827.06,2990ddb30c97c0934557a0719abaf1b7dad71d6f758f04308eed94713b08c80d
TARGET,0.5525423728813074,2022-06-28T08:00:00Z,LONG,,,EXPOSED_HISTORICAL_REGRESSION,False,0.0,,2022-06-28T05:00:00Z,,NO_TRADE_TARGET_BEFORE_CONFIRMATION,,1827.06,d0dedea159249d744c9446459252ec881f2c8921675293e973a762c12e16f91d
